time_s,temp_c,soc_pct,current_a,heating_kw,remaining_km
72.000000,-0.080605884,64.201174887,39.964126027,0.000000,39.400000000
72.500000,-0.081162021,64.195624314,39.964441779,0.000000,39.395833333
73.000000,-0.081718108,64.190073697,39.964757537,0.000000,39.391666667
73.500000,-0.082274145,64.184523037,39.965073301,0.000000,39.387500000
74.000000,-0.082830132,64.178972332,39.965389072,0.000000,39.383333333
74.500000,-0.083386070,64.173421584,39.965704849,0.000000,39.379166667
75.000000,-0.083941958,64.167870791,39.966020631,0.000000,39.375000000
75.500000,-0.084497796,64.162319955,39.966336420,0.000000,39.370833333
76.000000,-0.085053584,64.156769075,39.966652216,0.000000,39.366666667
76.500000,-0.085609322,64.151218151,39.966968017,0.000000,39.362500000
77.000000,-0.086165011,64.145667183,39.967283824,0.000000,39.358333333
77.500000,-0.086720650,64.140116172,39.967599638,0.000000,39.354166667
78.000000,-0.087276239,64.134565116,39.967915457,0.000000,39.350000000
78.500000,-0.087831778,64.129014017,39.968231283,0.000000,39.345833333
79.000000,-0.088387268,64.123462873,39.968547115,0.000000,39.341666667
79.500000,-0.088942707,64.117911686,39.968862953,0.000000,39.337500000
80.000000,-0.089498097,64.112360455,39.969178798,0.000000,39.333333333
80.500000,-0.090053438,64.106809181,39.969494648,0.000000,39.329166667
81.000000,-0.090608728,64.101257862,39.969810505,0.000000,39.325000000
81.500000,-0.091163969,64.095706499,39.970126367,0.000000,39.320833333
82.000000,-0.091719160,64.090155093,39.970442236,0.000000,39.316666667
82.500000,-0.092274301,64.084603643,39.970758111,0.000000,39.312500000
83.000000,-0.092829392,64.079052148,39.971073992,0.000000,39.308333333
83.500000,-0.093384434,64.073500610,39.971389880,0.000000,39.304166667
84.000000,-0.093939426,64.067949028,39.971705773,0.000000,39.300000000
84.500000,-0.094494368,64.062397403,39.972021673,0.000000,39.295833333
85.000000,-0.095049261,64.056845733,39.972337578,0.000000,39.291666667
85.500000,-0.095604104,64.051294019,39.972653490,0.000000,39.287500000
86.000000,-0.096158897,64.045742262,39.972969408,0.000000,39.283333333
86.500000,-0.096713640,64.040190461,39.973285333,0.000000,39.279166667
87.000000,-0.097268334,64.034638615,39.973601263,0.000000,39.275000000
87.500000,-0.097822978,64.029086726,39.973917199,0.000000,39.270833333
88.000000,-0.098377572,64.023534793,39.974233142,0.000000,39.266666667
88.500000,-0.098932117,64.017982817,39.974549091,0.000000,39.262500000
89.000000,-0.099486612,64.012430796,39.974865046,0.000000,39.258333333
89.500000,-0.100041057,64.006878731,39.975181007,0.000000,39.254166667
90.000000,-0.100595453,64.001326623,39.975496974,0.000000,39.250000000
90.500000,-0.101149798,63.995774470,39.975812948,0.000000,39.245833333
91.000000,-0.101704095,63.990222274,39.976128927,0.000000,39.241666667
91.500000,-0.102258341,63.984670034,39.976444913,0.000000,39.237500000
92.000000,-0.102812538,63.979117750,39.976760905,0.000000,39.233333333
92.500000,-0.103366685,63.973565422,39.977076903,0.000000,39.229166667
93.000000,-0.103920783,63.968013050,39.977392907,0.000000,39.225000000
93.500000,-0.104474831,63.962460635,39.977708918,0.000000,39.220833333
94.000000,-0.105028829,63.956908175,39.978024934,0.000000,39.216666667
94.500000,-0.105582777,63.951355672,39.978340957,0.000000,39.212500000
95.000000,-0.106136676,63.945803124,39.978656986,0.000000,39.208333333
95.500000,-0.106690526,63.940250533,39.978973021,0.000000,39.204166667
96.000000,-0.107244325,63.934697898,39.979289062,0.000000,39.200000000
96.500000,-0.107798075,63.929145219,39.979605109,0.000000,39.195833333
97.000000,-0.108351776,63.923592496,39.979921162,0.000000,39.191666667
97.500000,-0.108905426,63.918039729,39.980237222,0.000000,39.187500000
98.000000,-0.109459028,63.912486918,39.980553288,0.000000,39.183333333
98.500000,-0.110012579,63.906934064,39.980869360,0.000000,39.179166667
99.000000,-0.110566081,63.901381165,39.981185438,0.000000,39.175000000
99.500000,-0.111119533,63.895828223,39.981501522,0.000000,39.170833333
100.000000,-0.111672936,63.890275237,39.981817613,0.000000,39.166666667
100.500000,-0.112226289,63.884722206,39.982133709,0.000000,39.162500000
101.000000,-0.112779593,63.879169132,39.982449812,0.000000,39.158333333
101.500000,-0.113332847,63.873616014,39.982765921,0.000000,39.154166667
102.000000,-0.113886051,63.868062852,39.983082036,0.000000,39.150000000
102.500000,-0.114439206,63.862509646,39.983398157,0.000000,39.145833333
103.000000,-0.114992311,63.856956397,39.983714284,0.000000,39.141666667
103.500000,-0.115545367,63.851403103,39.984030418,0.000000,39.137500000
104.000000,-0.116098373,63.845849765,39.984346558,0.000000,39.133333333
104.500000,-0.116651329,63.840296384,39.984662703,0.000000,39.129166667
105.000000,-0.117204236,63.834742959,39.984978856,0.000000,39.125000000
105.500000,-0.117757093,63.829189489,39.985295014,0.000000,39.120833333
106.000000,-0.118309901,63.823635976,39.985611178,0.000000,39.116666667
106.500000,-0.118862659,63.818082419,39.985927349,0.000000,39.112500000
107.000000,-0.119415368,63.812528818,39.986243525,0.000000,39.108333333
107.500000,-0.119968027,63.806975173,39.986559708,0.000000,39.104166667
108.000000,-0.120520637,63.801421484,39.986875897,0.000000,39.100000000
108.500000,-0.121073197,63.795867751,39.987192092,0.000000,39.095833333
109.000000,-0.121625707,63.790313975,39.987508294,0.000000,39.091666667
109.500000,-0.122178168,63.784760154,39.987824501,0.000000,39.087500000
110.000000,-0.122730580,63.779206290,39.988140715,0.000000,39.083333333
110.500000,-0.123282942,63.773652381,39.988456935,0.000000,39.079166667
111.000000,-0.123835254,63.768098429,39.988773161,0.000000,39.075000000
111.500000,-0.124387517,63.762544433,39.989089393,0.000000,39.070833333
112.000000,-0.124939731,63.756990392,39.989405631,0.000000,39.066666667
112.500000,-0.125491895,63.751436308,39.989721876,0.000000,39.062500000
113.000000,-0.126044009,63.745882180,39.990038126,0.000000,39.058333333
113.500000,-0.126596074,63.740328008,39.990354383,0.000000,39.054166667
114.000000,-0.127148090,63.734773792,39.990670646,0.000000,39.050000000
114.500000,-0.127700056,63.729219533,39.990986916,0.000000,39.045833333
115.000000,-0.128251972,63.723665229,39.991303191,0.000000,39.041666667
115.500000,-0.128803839,63.718110881,39.991619472,0.000000,39.037500000
116.000000,-0.129355657,63.712556490,39.991935760,0.000000,39.033333333
116.500000,-0.129907425,63.707002054,39.992252054,0.000000,39.029166667
117.000000,-0.130459143,63.701447575,39.992568354,0.000000,39.025000000
117.500000,-0.131010812,63.695893051,39.992884660,0.000000,39.020833333
118.000000,-0.131562432,63.690338484,39.993200973,0.000000,39.016666667
118.500000,-0.132114002,63.684783873,39.993517291,0.000000,39.012500000
119.000000,-0.132665523,63.679229217,39.993833616,0.000000,39.008333333
119.500000,-0.133216994,63.673674518,39.994149947,0.000000,39.004166667
120.000000,-0.133768416,63.668119775,39.994466284,0.000000,39.000000000
120.500000,-0.134319789,63.662564988,39.994782627,0.000000,38.995833333
121.000000,-0.134871112,63.657010157,39.995098977,0.000000,38.991666667
121.500000,-0.135422385,63.651455283,39.995415332,0.000000,38.987500000
122.000000,-0.135973609,63.645900364,39.995731694,0.000000,38.983333333
122.500000,-0.136524784,63.640345401,39.996048062,0.000000,38.979166667
123.000000,-0.137075909,63.634790394,39.996364436,0.000000,38.975000000
123.500000,-0.137626985,63.629235344,39.996680816,0.000000,38.970833333
124.000000,-0.138178012,63.623680249,39.996997203,0.000000,38.966666667
124.500000,-0.138728989,63.618125111,39.997313595,0.000000,38.962500000
125.000000,-0.139279916,63.612569928,39.997629994,0.000000,38.958333333
125.500000,-0.139830795,63.607014702,39.997946399,0.000000,38.954166667
126.000000,-0.140381624,63.601459431,39.998262810,0.000000,38.950000000
126.500000,-0.140932403,63.595904117,39.998579228,0.000000,38.945833333
127.000000,-0.141483133,63.590348759,39.998895651,0.000000,38.941666667
127.500000,-0.142033814,63.584793357,39.999212081,0.000000,38.937500000
128.000000,-0.142584445,63.579237911,39.999528517,0.000000,38.933333333
128.500000,-0.143135027,63.573682421,39.999844959,0.000000,38.929166667
129.000000,-0.143685560,63.568126887,40.000161407,0.000000,38.925000000
129.500000,-0.144236043,63.562571309,40.000477862,0.000000,38.920833333
130.000000,-0.144786477,63.557015687,40.000794322,0.000000,38.916666667
130.500000,-0.145336861,63.551460021,40.001110789,0.000000,38.912500000
131.000000,-0.145887196,63.545904311,40.001427262,0.000000,38.908333333
131.500000,-0.146437482,63.540348557,40.001743741,0.000000,38.904166667
132.000000,-0.146987719,63.534792759,40.002060226,0.000000,38.900000000
132.500000,-0.147537906,63.529236918,40.002376718,0.000000,38.895833333
133.000000,-0.148088044,63.523681032,40.002693216,0.000000,38.891666667
133.500000,-0.148638132,63.518125102,40.003009719,0.000000,38.887500000
134.000000,-0.149188171,63.512569129,40.003326229,0.000000,38.883333333
134.500000,-0.149738161,63.507013111,40.003642746,0.000000,38.879166667
135.000000,-0.150288101,63.501457050,40.003959268,0.000000,38.875000000
135.500000,-0.150837992,63.495900944,40.004275797,0.000000,38.870833333
136.000000,-0.151387834,63.490344795,40.004592331,0.000000,38.866666667
136.500000,-0.151937627,63.484788602,40.004908872,0.000000,38.862500000
137.000000,-0.152487370,63.479232364,40.005225420,0.000000,38.858333333
137.500000,-0.153037064,63.473676083,40.005541973,0.000000,38.854166667
138.000000,-0.153586708,63.468119758,40.005858532,0.000000,38.850000000
138.500000,-0.154136304,63.462563388,40.006175098,0.000000,38.845833333
139.000000,-0.154685850,63.457006975,40.006491670,0.000000,38.841666667
139.500000,-0.155235346,63.451450518,40.006808248,0.000000,38.837500000
140.000000,-0.155784794,63.445894017,40.007124832,0.000000,38.833333333
140.500000,-0.156334192,63.440337472,40.007441423,0.000000,38.829166667
141.000000,-0.156883541,63.434780883,40.007758019,0.000000,38.825000000
141.500000,-0.157432840,63.429224250,40.008074622,0.000000,38.820833333
142.000000,-0.157982091,63.423667573,40.008391231,0.000000,38.816666667
142.500000,-0.158531292,63.418110852,40.008707846,0.000000,38.812500000
143.000000,-0.159080444,63.412554087,40.009024468,0.000000,38.808333333
143.500000,-0.159629546,63.406997278,40.009341095,0.000000,38.804166667
144.000000,-0.160178600,63.401440425,40.009657729,0.000000,38.800000000
144.500000,-0.160727604,63.395883528,40.009974369,0.000000,38.795833333
145.000000,-0.161276558,63.390326587,40.010291015,0.000000,38.791666667
145.500000,-0.161825464,63.384769602,40.010607667,0.000000,38.787500000
146.000000,-0.162374320,63.379212573,40.010924326,0.000000,38.783333333
146.500000,-0.162923127,63.373655500,40.011240991,0.000000,38.779166667
147.000000,-0.163471885,63.368098384,40.011557661,0.000000,38.775000000
147.500000,-0.164020594,63.362541223,40.011874339,0.000000,38.770833333
148.000000,-0.164569253,63.356984018,40.012191022,0.000000,38.766666667
148.500000,-0.165117864,63.351426769,40.012507711,0.000000,38.762500000
149.000000,-0.165666425,63.345869477,40.012824407,0.000000,38.758333333
149.500000,-0.166214936,63.340312140,40.013141109,0.000000,38.754166667
150.000000,-0.166763399,63.334754759,40.013457817,0.000000,38.750000000
150.500000,-0.167311812,63.329197334,40.013774531,0.000000,38.745833333
151.000000,-0.167860177,63.323639866,40.014091251,0.000000,38.741666667
151.500000,-0.168408492,63.318082353,40.014407978,0.000000,38.737500000
152.000000,-0.168956757,63.312524796,40.014724711,0.000000,38.733333333
152.500000,-0.169504974,63.306967196,40.015041450,0.000000,38.729166667
153.000000,-0.170053142,63.301409551,40.015358195,0.000000,38.725000000
153.500000,-0.170601260,63.295851863,40.015674946,0.000000,38.720833333
154.000000,-0.171149329,63.290294130,40.015991704,0.000000,38.716666667
154.500000,-0.171697349,63.284736353,40.016308468,0.000000,38.712500000
155.000000,-0.172245320,63.279178533,40.016625238,0.000000,38.708333333
155.500000,-0.172793241,63.273620668,40.016942014,0.000000,38.704166667
156.000000,-0.173341114,63.268062759,40.017258796,0.000000,38.700000000
156.500000,-0.173888937,63.262504807,40.017575585,0.000000,38.695833333
157.000000,-0.174436711,63.256946810,40.017892380,0.000000,38.691666667
157.500000,-0.174984436,63.251388770,40.018209181,0.000000,38.687500000
158.000000,-0.175532112,63.245830685,40.018525988,0.000000,38.683333333
