case_id,t_best_dt1,T_dt1,soc_dt1,score_dt1,t_best_dt0.5,T_dt0.5,soc_dt0.5,score_dt0.5,t_best_dt0.25,T_dt0.25,soc_dt0.25,score_dt0.25,t_best_dt0.125,T_dt0.125,soc_dt0.125,score_dt0.125,dT_1.0,dT_0.5,dT_0.25,dSoc_1.0,dSoc_0.5,dSoc_0.25,dt_1.0,dt_0.5,dt_0.25,dscore_1.0,dscore_0.5,dscore_0.25
63988,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
31270,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
57931,335.4000,20.000054,17.668195,50.000000,335.3000,20.000135,17.667170,50.000000,335.2000,20.000645,17.666426,50.000000,335.2000,20.000431,17.666285,50.000000,0.000376593,0.000295457,0.000214419,0.00190984,0.000884767,0.000140634,0.2,0.1,0,0,0,0
8903,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
34799,932.8000,21.084157,10.000473,30.000000,932.9000,21.082328,10.000223,30.000000,933.0000,21.080932,10.000340,30.000000,933.0000,21.080715,10.000156,30.000000,0.00344159,0.00161266,0.000216757,0.000316204,6.67776e-05,0.000183258,0.2,0.1,0,0,0,1.84386e-12
17196,443.2000,20.000463,16.636260,50.000000,443.1000,20.000523,16.635215,50.000000,443.1000,20.000081,16.634923,50.000000,443.0000,20.000805,16.634315,50.000000,0.000341696,0.00028138,0.000723536,0.00194451,0.000899454,0.000607418,0.2,0.1,0.1,1.42109e-14,1.42109e-14,1.42109e-14
23022,557.7000,20.000333,17.393914,50.000000,557.6000,20.000418,17.392931,50.000000,557.5000,20.000940,17.392209,50.000000,557.5000,20.000721,17.392078,50.000000,0.000388008,0.000302946,0.000218336,0.00183546,0.000852797,0.000130438,0.2,0.1,0,0,0,0
41882,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
36111,1162.6000,20.000421,16.139440,49.520447,1162.5000,20.000614,16.138508,49.521632,1162.5000,20.000212,16.138278,49.522383,1162.5000,20.000012,16.138163,49.522645,0.000409204,0.00060284,0.000200972,0.00127673,0.000344345,0.000114815,0.1,0,0,0.00219769,0.00101253,0.000261374
59275,0.0000,22.551994,13.509772,30.000000,0.0000,22.551080,13.508977,30.000000,0.0000,22.550623,13.508580,30.000000,0.0000,22.550394,13.508381,30.000000,0.00159966,0.000685741,0.00022858,0.00139129,0.000596547,0.000198881,0,0,0,0,0,0
46767,11.8000,22.999857,11.456550,30.687646,11.7000,22.999859,11.455119,30.682017,11.7000,22.999418,11.454640,30.682017,11.7000,22.999198,11.454401,30.682017,0.000659091,0.000661257,0.000220428,0.00214867,0.000717566,0.000239233,0.1,0,0,0.00562878,3.55271e-14,1.42109e-14
37971,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
2173,977.7000,20.000543,14.773922,48.198287,977.6000,20.000731,14.772823,48.199703,977.6000,20.000340,14.772510,48.200671,977.6000,20.000144,14.772354,48.200732,0.000399548,0.000587655,0.000195881,0.00156753,0.000468449,0.000156177,0.1,0,0,0.00244494,0.00102819,6.035e-05
35002,823.2000,20.000915,14.897690,48.484694,823.2000,20.000119,14.897058,48.485949,823.1000,20.000688,14.896269,48.487193,823.1000,20.000489,14.896111,48.487331,0.000425445,0.000370034,0.000198965,0.00157911,0.000947262,0.000158077,0.1,0.1,0,0.00263631,0.00138215,0.000137787
44458,1344.9000,20.000561,12.233468,41.709059,1344.8000,20.000813,12.232403,41.693827,1344.8000,20.000426,12.232114,41.679045,1344.8000,20.000232,12.231969,41.674405,0.000328988,0.000580553,0.000193511,0.00149862,0.000433397,0.000144474,0.1,0,0,0.0346536,0.0194215,0.00464
63047,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
30697,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
26530,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
52825,1224.4000,22.999699,10.196008,32.322618,1224.3000,22.999826,10.194840,32.307246,1224.3000,22.999409,10.194500,32.307246,1224.3000,22.999201,10.194330,32.302784,0.000498394,0.000625153,0.000208403,0.00167816,0.000510094,0.000170088,0.1,0,0,0.0198338,0.00446215,0.00446215
14429,898.8000,20.000292,11.954194,35.892375,898.7000,20.000412,11.953014,35.862134,898.6000,20.000958,11.952188,35.843000,898.6000,20.000745,11.952011,35.820997,0.000452651,0.000332828,0.000213161,0.00218317,0.00100336,0.000176793,0.2,0.1,0,0.071378,0.0411367,0.0220024
39462,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
18698,501.8000,20.000331,14.207308,46.966994,501.7000,20.000428,14.206124,46.967186,501.7000,20.000000,14.205766,46.966958,501.6000,20.000738,14.205117,46.967500,0.000406206,0.000309958,0.000737462,0.00219078,0.00100623,0.000648935,0.2,0.1,0.1,0.00050641,0.000313825,0.000542025
11405,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
24410,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
49026,102.7000,20.000423,18.297085,50.000000,102.6000,20.000485,18.296034,50.000000,102.6000,20.000056,18.295737,50.000000,102.5000,20.000762,18.295132,50.000000,0.000339347,0.000276949,0.000706334,0.00195292,0.000902332,0.000605123,0.2,0.1,0.1,0,0,0
46276,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
44586,748.9000,20.000190,15.890658,49.902304,748.8000,20.000355,15.889585,49.903174,748.7000,20.000919,15.888813,49.903472,748.7000,20.000719,15.888663,49.903780,0.000528994,0.000364453,0.00019997,0.0019957,0.000922821,0.000150257,0.2,0.1,0,0.00147649,0.000606599,0.000308054
26343,695.8000,20.000484,15.459450,49.302718,695.7000,20.000580,15.458389,49.299281,695.7000,20.000149,15.458093,49.299942,695.6000,20.000891,15.457476,49.300085,0.00040693,0.000310994,0.000741062,0.00197355,0.000912917,0.000616858,0.2,0.1,0.1,0.00263302,0.000804062,0.00014298
50151,302.1000,20.000204,16.914475,50.000000,302.0000,20.000277,16.913400,50.000000,301.9000,20.000781,16.912632,50.000000,301.9000,20.000565,16.912478,50.000000,0.000361623,0.000288542,0.000215681,0.00199708,0.000922076,0.000153438,0.2,0.1,0,0,1.90425e-12,0
64409,658.8000,20.000528,14.722488,48.403599,658.7000,20.000678,14.721316,48.405571,658.7000,20.000272,14.720967,48.405680,658.7000,20.000070,14.720793,48.405734,0.000458765,0.000607909,0.000202657,0.00169511,0.000523551,0.00017455,0.1,0,0,0.00213486,0.000163358,5.41116e-05
30885,518.5000,20.000403,12.833681,45.303489,518.4000,20.000488,12.832450,45.303038,518.4000,20.000057,12.832071,45.302198,518.3000,20.000788,12.831409,45.303011,0.000385257,0.000300316,0.000731232,0.00227201,0.00104131,0.000662014,0.2,0.1,0.1,0.000478002,2.71186e-05,0.000813177
42855,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
36531,407.1000,20.000406,18.587321,50.000000,407.0000,20.000484,18.586331,50.000000,407.0000,20.000052,18.586066,50.000000,406.9000,20.000778,18.585473,50.000000,0.000371872,0.000293838,0.000725832,0.00184815,0.00085801,0.000593003,0.2,0.1,0.1,0,2.84217e-14,2.84217e-14
45045,430.3000,20.000039,15.798736,50.000000,430.2000,20.000127,15.797614,50.000000,430.1000,20.000637,15.796820,50.000000,430.1000,20.000426,15.796655,50.000000,0.000387009,0.000298945,0.000211205,0.0020812,0.000958526,0.000164692,0.2,0.1,0,0,0,0
47678,577.2000,20.517069,10.000347,30.000000,577.4000,20.514394,10.000237,30.000000,577.5000,20.513057,10.000183,30.000000,577.6000,20.511925,10.000393,30.000000,0.00514359,0.00246915,0.00113191,4.62772e-05,0.000155674,0.000210592,0.4,0.2,0.1,0,0,0
52347,851.1000,20.000275,13.141515,46.322921,851.0000,20.000447,13.140362,46.325015,851.0000,20.000050,13.140025,46.324724,850.9000,20.000818,13.139377,46.325539,0.000542338,0.000370438,0.000767929,0.00213739,0.000984791,0.000648357,0.2,0.1,0.1,0.00261774,0.00052415,0.000814819
46167,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
64851,0.0000,21.051847,13.991624,30.000000,0.0000,21.050971,13.990809,30.000000,0.0000,21.050533,13.990401,30.000000,0.0000,21.050313,13.990198,30.000000,0.00153315,0.000657256,0.000219108,0.00142627,0.000611641,0.000203926,0,0,0,0,0,0
51966,789.5000,20.000343,17.407832,50.000000,789.4000,20.000510,17.406863,50.000000,789.4000,20.000109,17.406612,50.000000,789.3000,20.000877,17.406020,50.000000,0.000533987,0.00036708,0.000768167,0.00181196,0.000843429,0.000592387,0.2,0.1,0.1,0,0,0
43090,452.6000,20.000016,16.732156,50.000000,452.5000,20.000115,16.731079,50.000000,452.4000,20.000639,16.730308,50.000000,452.4000,20.000427,16.730155,50.000000,0.000411235,0.000311684,0.000212534,0.00200124,0.000924361,0.000153341,0.2,0.1,0,0,0,0
38321,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
2663,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
24944,696.0000,20.000651,16.928400,50.000000,695.9000,20.000756,16.927405,50.000000,695.9000,20.000324,16.927139,50.000000,695.9000,20.000108,16.927006,50.000000,0.000543079,0.000647317,0.000215766,0.00139364,0.000399172,0.000133063,0.1,0,0,2.13163e-14,0,0
61361,489.7000,20.000444,14.012255,46.688933,489.6000,20.000539,14.011035,46.688718,489.6000,20.000115,14.010660,46.688254,489.5000,20.000845,14.010002,46.688735,0.000401584,0.000306683,0.00073065,0.00225341,0.0010332,0.000658294,0.2,0.1,0.1,0.000198777,1.64359e-05,0.000480933
6442,785.2000,20.000615,15.948675,50.000000,785.1000,20.000747,15.947622,50.000000,785.1000,20.000337,15.947331,50.000000,785.1000,20.000132,15.947185,50.000000,0.000483303,0.000615074,0.000205036,0.00148957,0.000436595,0.000145574,0.1,0,0,0,0,0
21005,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
22303,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
43718,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
55695,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
40692,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
14547,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
59052,939.7000,20.000346,14.804269,47.898343,939.6000,20.000484,14.803228,47.895131,939.6000,20.000065,14.802943,47.896151,939.5000,20.000831,14.802330,47.896617,0.0004855,0.000347529,0.000766501,0.00193828,0.000897972,0.000612933,0.2,0.1,0.1,0.00172676,0.00148536,0.000465746
26288,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
5641,703.4000,20.000450,17.301572,50.000000,703.3000,20.000598,17.300579,50.000000,703.3000,20.000191,17.300316,50.000000,703.2000,20.000949,17.299717,50.000000,0.000499015,0.000351041,0.000757967,0.00185528,0.000862088,0.000599038,0.2,0.1,0.1,0,0,0
40586,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
62397,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
62395,434.9000,20.000047,12.945518,41.431363,434.8000,20.000096,12.944264,41.426011,434.7000,20.000589,12.943404,41.424447,434.7000,20.000367,12.943207,41.422547,0.000320292,0.000270963,0.000222208,0.0023108,0.00105737,0.000197038,0.2,0.1,0,0.00881567,0.00346413,0.00189941
31654,1059.2000,22.999544,10.331202,33.694060,1059.1000,22.999596,10.330055,33.684211,1059.1000,22.999144,10.329724,33.678776,1059.0000,22.999875,10.329072,33.675353,0.000330811,0.000278438,0.000731147,0.00213019,0.000982603,0.000651672,0.2,0.1,0.1,0.0187073,0.00885765,0.00342351
1848,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
15516,461.0000,20.000928,15.610203,49.353110,461.0000,20.000074,15.609540,49.354267,460.9000,20.000595,15.608742,49.354637,460.9000,20.000382,15.608576,49.354926,0.00054581,0.00030814,0.000213564,0.00162653,0.000963702,0.000165839,0.1,0.1,0,0.00181579,0.000659322,0.00028868
36693,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
40823,717.4000,22.999934,10.078908,30.964782,717.3000,22.999946,10.077643,30.947867,717.3000,22.999497,10.077251,30.942501,717.3000,22.999273,10.077056,30.942501,0.000661674,0.000673824,0.000224626,0.00185208,0.000587066,0.000195721,0.1,0,0,0.022281,0.00536582,1.68043e-12
46142,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
33277,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
49533,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
39728,958.7000,20.000942,12.114619,39.937716,958.7000,20.000115,12.113936,39.905844,958.6000,20.000707,12.113112,39.895567,958.6000,20.000500,12.112941,39.893857,0.000442225,0.000384741,0.000206787,0.00167808,0.000994338,0.000171055,0.1,0.1,0,0.0438591,0.011987,0.00171045
49324,1241.4000,20.000015,12.412709,43.969665,1241.3000,20.000214,12.411544,43.954463,1241.2000,20.000803,12.410721,43.951544,1241.2000,20.000608,12.410550,43.950947,0.000592777,0.00039393,0.00019517,0.0021585,0.000993848,0.000171119,0.2,0.1,0,0.0187183,0.00351613,0.00059707
1851,610.2000,20.570200,10.000244,30.000000,610.4000,20.567428,10.000319,30.000000,610.5000,20.566042,10.000356,30.000000,610.5000,20.565823,10.000136,30.000000,0.00437675,0.00160475,0.000218745,0.000108161,0.00018294,0.000220174,0.3,0.1,0,0,0,0
11041,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
20465,418.3000,20.000241,12.993679,40.079590,418.2000,20.000328,12.992371,40.072287,418.1000,20.000842,12.991482,40.069910,418.1000,20.000628,12.991272,40.067436,0.000387314,0.000300495,0.000213825,0.00240693,0.00109877,0.000209981,0.2,0.1,0,0.0121536,0.00485066,0.0024736
28727,899.1000,20.000927,12.425084,44.238760,899.1000,20.000135,12.424358,44.233550,899.0000,20.000715,12.423512,44.230940,899.0000,20.000517,12.423330,44.227192,0.000410442,0.000382182,0.000198231,0.00175376,0.00102767,0.00018168,0.1,0.1,0,0.0115683,0.00635833,0.00374766
64408,335.8000,20.000212,17.008748,50.000000,335.7000,20.000268,17.007676,50.000000,335.6000,20.000765,17.006909,50.000000,335.6000,20.000544,17.006756,50.000000,0.000332,0.000276147,0.000220723,0.00199257,0.000920223,0.000153042,0.2,0.1,0,0,0,0
33662,0.0000,21.701814,13.319799,30.000000,0.0000,21.700932,13.318951,30.000000,0.0000,21.700491,13.318526,30.000000,0.0000,21.700270,13.318314,30.000000,0.00154312,0.000661427,0.000220488,0.00148495,0.000636801,0.000212286,0,0,0,0,0,0
20084,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
29177,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
11345,456.3000,20.000033,12.481172,42.237239,456.2000,20.000126,12.479869,42.218338,456.1000,20.000642,12.478981,42.213878,456.1000,20.000430,12.478773,42.212600,0.000396304,0.000304017,0.00021236,0.00239945,0.00109645,0.000208176,0.2,0.1,0,0.024639,0.00573822,0.00127816
3896,0.0000,22.842498,11.406918,30.000000,0.0000,22.841584,11.405995,30.000000,0.0000,22.841126,11.405533,30.000000,0.0000,22.840898,11.405302,30.000000,0.00159994,0.000685781,0.000228606,0.00161596,0.000692821,0.000230971,0,0,0,0,0,0
5628,948.1000,20.000485,13.414010,46.213641,948.0000,20.000608,13.412917,46.215559,948.0000,20.000182,13.412607,46.215129,947.9000,20.000943,13.411977,46.217689,0.000457612,0.000335041,0.000760908,0.00203303,0.000939413,0.000629839,0.2,0.1,0.1,0.0040481,0.00212989,0.00255995
37611,888.8000,20.000759,16.407951,49.943850,888.7000,20.000919,16.406994,49.942367,888.7000,20.000500,16.406752,49.943022,888.7000,20.000291,16.406631,49.943336,0.000468421,0.000628113,0.000209374,0.00131996,0.000363182,0.000121079,0.1,0,0,0.000514123,0.00096914,0.000313966
52073,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
27965,758.1000,20.000720,15.295958,49.059313,758.0000,20.000884,15.294820,49.060696,758.0000,20.000484,15.294486,49.061127,758.0000,20.000284,15.294319,49.061778,0.000436725,0.000600301,0.000200112,0.00163938,0.000501056,0.000167048,0.1,0,0,0.0024652,0.00108217,0.000650858
22013,464.0000,22.443360,10.000478,30.000000,464.1000,22.441562,10.000092,30.000000,464.2000,22.440207,10.000140,30.000000,464.3000,22.439074,10.000405,30.000000,0.00428673,0.00248822,0.00113319,7.3641e-05,0.000312247,0.000264655,0.3,0.2,0.1,1.00897e-12,0,0
7202,0.0000,22.146325,12.145049,30.000000,0.0000,22.145449,12.144077,30.000000,0.0000,22.145011,12.143591,30.000000,0.0000,22.144792,12.143348,30.000000,0.00153283,0.000656967,0.000219044,0.00170163,0.000729509,0.000243287,0,0,0,0,0,0
55090,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
21850,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
40588,408.7000,22.999365,10.013449,30.171621,408.6000,22.999363,10.012061,30.153374,408.5000,22.999813,10.011128,30.141148,408.5000,22.999587,10.010900,30.135094,0.000222456,0.00022385,0.000225361,0.0025496,0.00116115,0.000228139,0.2,0.1,0,0.0365276,0.0182806,0.00605395
55500,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
28315,0.0000,22.921531,10.507724,30.000000,0.0000,22.920639,10.506737,30.000000,0.0000,22.920193,10.506243,30.000000,0.0000,22.919970,10.505996,30.000000,0.00156063,0.000668857,0.000222954,0.00172873,0.000741098,0.000247056,0,0,0,0,0,0
42137,698.8000,20.000066,17.711180,50.000000,698.7000,20.000233,17.710204,50.000000,698.6000,20.000801,17.709482,50.000000,698.6000,20.000600,17.709354,50.000000,0.000534076,0.000367294,0.000200475,0.00182597,0.000849475,0.000127151,0.2,0.1,0,0,0,0
43909,362.2000,20.000465,14.133615,34.466760,362.1000,20.000536,14.132376,34.424957,362.1000,20.000103,14.131990,34.402339,362.0000,20.000824,14.131330,34.383357,0.000358771,0.00028756,0.000720651,0.00228512,0.00104646,0.000660753,0.2,0.1,0.1,0.083403,0.0415994,0.0189813
32746,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
7741,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
54114,0.0000,22.985120,11.473853,30.000000,0.0000,22.984221,11.472950,30.000000,0.0000,22.983772,11.472498,30.000000,0.0000,22.983547,11.472273,30.000000,0.00157354,0.000674448,0.000224823,0.00157999,0.000677453,0.00022584,0,0,0,0,0,0
13950,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
64971,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
61988,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
45389,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
64367,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
55628,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
55389,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
712,2039.8000,21.151037,10.000085,30.000000,2039.9000,21.149263,10.000028,30.000000,2040.0000,21.147865,10.000249,30.000000,2040.0000,21.147677,10.000110,30.000000,0.00335983,0.00158614,0.000187748,2.51903e-05,8.18642e-05,0.000138794,0.2,0.1,0,0,0,0
23581,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
45265,311.4000,21.627720,10.000156,30.000000,311.6000,21.625024,10.000121,30.000000,311.7000,21.623676,10.000103,30.000000,311.8000,21.622548,10.000331,30.000000,0.00517287,0.0024765,0.0011284,0.00017522,0.000210786,0.00022875,0.4,0.2,0.1,0,0,0
41028,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
23661,62.3000,22.999601,10.611533,33.175331,62.2000,22.999627,10.609991,33.171043,62.2000,22.999196,10.609458,33.170206,62.1000,22.999867,10.608714,33.165944,0.000266249,0.000240782,0.00067154,0.00281922,0.00127711,0.000744452,0.2,0.1,0.1,0.00938686,0.00509814,0.00426129
52811,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
35586,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
41610,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
22560,1478.2000,20.000143,16.607495,49.967274,1478.1000,20.000365,16.606624,49.968035,1478.0000,20.000978,16.605950,49.968276,1478.0000,20.000782,16.605851,49.968535,0.000638613,0.000417185,0.000195886,0.00164427,0.000772561,9.93707e-05,0.2,0.1,0,0.00126068,0.000500109,0.000259037
160,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
30534,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
56841,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
65516,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
25175,17.4000,20.000586,22.237109,50.000000,17.3000,20.000667,22.236191,50.000000,17.3000,20.000245,22.235959,50.000000,17.3000,20.000034,22.235843,50.000000,0.000552646,0.000632955,0.000211023,0.00126604,0.000347987,0.000116034,0.1,0,0,0,0,0
