time_s,temp_c,soc_pct,current_a,heating_kw,remaining_km
134.000000,4.739993817,63.517389643,39.874499254,0.000000,38.883333333
134.500000,4.739034774,63.511851518,39.874820785,0.000000,38.879166667
135.000000,4.738075814,63.506313349,39.875142322,0.000000,38.875000000
135.500000,4.737116935,63.500775134,39.875463865,0.000000,38.870833333
136.000000,4.736158139,63.495236876,39.875785413,0.000000,38.866666667
136.500000,4.735199424,63.489698572,39.876106967,0.000000,38.862500000
137.000000,4.734240792,63.484160224,39.876428528,0.000000,38.858333333
137.500000,4.733282242,63.478621831,39.876750094,0.000000,38.854166667
138.000000,4.732323774,63.473083393,39.877071665,0.000000,38.850000000
138.500000,4.731365388,63.467544911,39.877393243,0.000000,38.845833333
139.000000,4.730407084,63.462006384,39.877714826,0.000000,38.841666667
139.500000,4.729448862,63.456467813,39.878036415,0.000000,38.837500000
140.000000,4.728490723,63.450929197,39.878358010,0.000000,38.833333333
140.500000,4.727532665,63.445390536,39.878679611,0.000000,38.829166667
141.000000,4.726574690,63.439851830,39.879001217,0.000000,38.825000000
141.500000,4.725616796,63.434313080,39.879322829,0.000000,38.820833333
142.000000,4.724658985,63.428774285,39.879644447,0.000000,38.816666667
142.500000,4.723701255,63.423235446,39.879966071,0.000000,38.812500000
143.000000,4.722743608,63.417696562,39.880287701,0.000000,38.808333333
143.500000,4.721786043,63.412157633,39.880609336,0.000000,38.804166667
144.000000,4.720828560,63.406618659,39.880930977,0.000000,38.800000000
144.500000,4.719871158,63.401079641,39.881252624,0.000000,38.795833333
145.000000,4.718913839,63.395540578,39.881574277,0.000000,38.791666667
145.500000,4.717956602,63.390001471,39.881895935,0.000000,38.787500000
146.000000,4.716999447,63.384462319,39.882217600,0.000000,38.783333333
146.500000,4.716042374,63.378923122,39.882539270,0.000000,38.779166667
147.000000,4.715085382,63.373383880,39.882860946,0.000000,38.775000000
147.500000,4.714128473,63.367844594,39.883182627,0.000000,38.770833333
148.000000,4.713171646,63.362305263,39.883504315,0.000000,38.766666667
148.500000,4.712214901,63.356765887,39.883826008,0.000000,38.762500000
149.000000,4.711258237,63.351226467,39.884147707,0.000000,38.758333333
149.500000,4.710301656,63.345687002,39.884469412,0.000000,38.754166667
150.000000,4.709345157,63.340147492,39.884791123,0.000000,38.750000000
150.500000,4.708388739,63.334607938,39.885112839,0.000000,38.745833333
151.000000,4.707432404,63.329068339,39.885434561,0.000000,38.741666667
151.500000,4.706476150,63.323528695,39.885756289,0.000000,38.737500000
152.000000,4.705519978,63.317989007,39.886078023,0.000000,38.733333333
152.500000,4.704563889,63.312449274,39.886399763,0.000000,38.729166667
153.000000,4.703607881,63.306909496,39.886721508,0.000000,38.725000000
153.500000,4.702651955,63.301369674,39.887043259,0.000000,38.720833333
154.000000,4.701696111,63.295829807,39.887365016,0.000000,38.716666667
154.500000,4.700740349,63.290289895,39.887686779,0.000000,38.712500000
155.000000,4.699784668,63.284749938,39.888008548,0.000000,38.708333333
155.500000,4.698829070,63.279209937,39.888330322,0.000000,38.704166667
156.000000,4.697873553,63.273669891,39.888652102,0.000000,38.700000000
156.500000,4.696918119,63.268129801,39.888973888,0.000000,38.695833333
157.000000,4.695962766,63.262589666,39.889295680,0.000000,38.691666667
157.500000,4.695007495,63.257049486,39.889617478,0.000000,38.687500000
158.000000,4.694052306,63.251509261,39.889939281,0.000000,38.683333333
158.500000,4.693097199,63.245968992,39.890261090,0.000000,38.679166667
159.000000,4.692142173,63.240428678,39.890582905,0.000000,38.675000000
159.500000,4.691187229,63.234888319,39.890904726,0.000000,38.670833333
160.000000,4.690232368,63.229347915,39.891226553,0.000000,38.666666667
160.500000,4.689277588,63.223807467,39.891548385,0.000000,38.662500000
161.000000,4.688322889,63.218266974,39.891870223,0.000000,38.658333333
161.500000,4.687368273,63.212726437,39.892192067,0.000000,38.654166667
162.000000,4.686413738,63.207185855,39.892513917,0.000000,38.650000000
162.500000,4.685459286,63.201645228,39.892835772,0.000000,38.645833333
163.000000,4.684504915,63.196104556,39.893157634,0.000000,38.641666667
163.500000,4.683550625,63.190563840,39.893479501,0.000000,38.637500000
164.000000,4.682596418,63.185023079,39.893801374,0.000000,38.633333333
164.500000,4.681642292,63.179482273,39.894123253,0.000000,38.629166667
165.000000,4.680688248,63.173941422,39.894445137,0.000000,38.625000000
165.500000,4.679734286,63.168400527,39.894767028,0.000000,38.620833333
166.000000,4.678780405,63.162859587,39.895088924,0.000000,38.616666667
166.500000,4.677826607,63.157318603,39.895410826,0.000000,38.612500000
167.000000,4.676872890,63.151777574,39.895732734,0.000000,38.608333333
167.500000,4.675919254,63.146236500,39.896054647,0.000000,38.604166667
168.000000,4.674965701,63.140695381,39.896376567,0.000000,38.600000000
168.500000,4.674012229,63.135154217,39.896698492,0.000000,38.595833333
169.000000,4.673058838,63.129613009,39.897020423,0.000000,38.591666667
169.500000,4.672105530,63.124071757,39.897342360,0.000000,38.587500000
170.000000,4.671152303,63.118530459,39.897664303,0.000000,38.583333333
170.500000,4.670199158,63.112989117,39.897986251,0.000000,38.579166667
171.000000,4.669246094,63.107447730,39.898308205,0.000000,38.575000000
171.500000,4.668293113,63.101906298,39.898630165,0.000000,38.570833333
172.000000,4.667340212,63.096364822,39.898952131,0.000000,38.566666667
172.500000,4.666387394,63.090823300,39.899274103,0.000000,38.562500000
173.000000,4.665434657,63.085281735,39.899596080,0.000000,38.558333333
173.500000,4.664482002,63.079740124,39.899918064,0.000000,38.554166667
174.000000,4.663529428,63.074198469,39.900240053,0.000000,38.550000000
174.500000,4.662576936,63.068656769,39.900562048,0.000000,38.545833333
175.000000,4.661624526,63.063115024,39.900884049,0.000000,38.541666667
175.500000,4.660672197,63.057573235,39.901206055,0.000000,38.537500000
176.000000,4.659719950,63.052031400,39.901528067,0.000000,38.533333333
176.500000,4.658767784,63.046489522,39.901850086,0.000000,38.529166667
177.000000,4.657815701,63.040947598,39.902172110,0.000000,38.525000000
177.500000,4.656863698,63.035405630,39.902494139,0.000000,38.520833333
178.000000,4.655911777,63.029863616,39.902816175,0.000000,38.516666667
178.500000,4.654959938,63.024321559,39.903138216,0.000000,38.512500000
179.000000,4.654008181,63.018779456,39.903460264,0.000000,38.508333333
179.500000,4.653056505,63.013237309,39.903782317,0.000000,38.504166667
180.000000,4.652104910,63.007695117,39.904104376,0.000000,38.500000000
