time_s,temp_c,soc_pct,current_a,heating_kw,remaining_km
336.500000,0.533399063,60.462451878,75.253381083,6.000000,36.391666667
336.750000,0.536638297,60.457225949,75.253732775,6.000000,36.387500000
337.000000,0.539877360,60.451999995,75.254084479,6.000000,36.383333333
337.250000,0.543116250,60.446774017,75.254436197,6.000000,36.379166667
337.500000,0.546354968,60.441548015,75.254787927,6.000000,36.375000000
337.750000,0.549593515,60.436321988,75.255139671,6.000000,36.370833333
338.000000,0.552831890,60.431095937,75.255491427,6.000000,36.366666667
338.250000,0.556070093,60.425869861,75.255843196,6.000000,36.362500000
338.500000,0.559308124,60.420643761,75.256194977,6.000000,36.358333333
338.750000,0.562545983,60.415417636,75.256546772,6.000000,36.354166667
339.000000,0.565783670,60.410191487,75.256898579,6.000000,36.350000000
339.250000,0.569021186,60.404965313,75.257250400,6.000000,36.345833333
339.500000,0.572258530,60.399739115,75.257602233,6.000000,36.341666667
339.750000,0.575495702,60.394512893,75.257954079,6.000000,36.337500000
340.000000,0.578732702,60.389286646,75.258305937,6.000000,36.333333333
340.250000,0.581969530,60.384060375,75.258657809,6.000000,36.329166667
340.500000,0.585206187,60.378834079,75.259009693,6.000000,36.325000000
340.750000,0.588442672,60.373607759,75.259361590,6.000000,36.320833333
341.000000,0.591678985,60.368381415,75.259713500,6.000000,36.316666667
341.250000,0.594915127,60.363155046,75.260065423,6.000000,36.312500000
341.500000,0.598151096,60.357928652,75.260417359,6.000000,36.308333333
341.750000,0.601386894,60.352702234,75.260769307,6.000000,36.304166667
342.000000,0.604622521,60.347475792,75.261121269,6.000000,36.300000000
342.250000,0.607857975,60.342249325,75.261473243,6.000000,36.295833333
342.500000,0.611093258,60.337022834,75.261825230,6.000000,36.291666667
342.750000,0.614328369,60.331796318,75.262177230,6.000000,36.287500000
343.000000,0.617563309,60.326569778,75.262529242,6.000000,36.283333333
343.250000,0.620798076,60.321343214,75.262881268,6.000000,36.279166667
343.500000,0.624032673,60.316116625,75.263233306,6.000000,36.275000000
343.750000,0.627267097,60.310890011,75.263585357,6.000000,36.270833333
344.000000,0.630501350,60.305663373,75.263937421,6.000000,36.266666667
344.250000,0.633735431,60.300436711,75.264289498,6.000000,36.262500000
344.500000,0.636969341,60.295210024,75.264641588,6.000000,36.258333333
344.750000,0.640203079,60.289983313,75.264993690,6.000000,36.254166667
345.000000,0.643436645,60.284756577,75.265345806,6.000000,36.250000000
345.250000,0.646670040,60.279529817,75.265697934,6.000000,36.245833333
345.500000,0.649903263,60.274303033,75.266050075,6.000000,36.241666667
345.750000,0.653136315,60.269076224,75.266402229,6.000000,36.237500000
346.000000,0.656369194,60.263849390,75.266754395,6.000000,36.233333333
346.250000,0.659601903,60.258622532,75.267106575,6.000000,36.229166667
346.500000,0.662834440,60.253395650,75.267458767,6.000000,36.225000000
346.750000,0.666066805,60.248168743,75.267810972,6.000000,36.220833333
347.000000,0.669298999,60.242941812,75.268163190,6.000000,36.216666667
347.250000,0.672531021,60.237714856,75.268515421,6.000000,36.212500000
347.500000,0.675762872,60.232487876,75.268867665,6.000000,36.208333333
347.750000,0.678994551,60.227260871,75.269219921,6.000000,36.204166667
348.000000,0.682226059,60.222033842,75.269572190,6.000000,36.200000000
348.250000,0.685457395,60.216806788,75.269924473,6.000000,36.195833333
348.500000,0.688688559,60.211579710,75.270276767,6.000000,36.191666667
